,AED,INR,1/6/18 10:08,1000
9310,AED,,,
9311,AED,,,
9312,AED,,,
9313,AED,,,
9314,AED,,,
9315,AED,,,
9316,AED,,,
9317,AED,,,
9318,AED,,,
9319,AED,,,
9320,AED,,,
9321,AED,,,
9322,AED,,,
9323,AED,,,
9324,AED,,,
9325,AED,,,
9326,AED,,,
9327,AED,,,
9328,AED,,,
9329,AED,,,
9330,AED,,,
9331,AED,,,
9332,AED,,,
9333,AED,,,
9334,AED,,,
9335,AED,,,
9336,AED,,,
9337,AED,,,
9338,AED,,,
9339,AED,,,
9340,AED,,,
9341,AED,,,
9342,AED,,,
9343,AED,,,
9344,AED,,,
9345,AED,,,
9346,AED,,,
9347,AED,,,
9348,AED,,,
9349,AED,,,
9350,AED,,,
9351,AED,,,
9352,AED,,,
9353,AED,,,
9354,AED,,,
9355,AED,,,
9356,AED,,,
9357,AED,,,
9358,AED,,,
9359,AED,,,
9360,AED,,,
9361,AED,,,
9362,AED,,,
9363,AED,,,
9364,AED,,,
9365,AED,,,
9366,AED,,,
9367,AED,,,
9368,AED,,,
9369,AED,,,
9370,AED,,,
9371,AED,,,
9372,AED,,,
9373,AED,,,
9374,AED,,,
9375,AED,,,
9376,AED,,,
9377,AED,,,
9378,AED,,,
9379,AED,,,
9380,AED,,,
9381,AED,,,
9382,AED,,,
9383,AED,,,
9384,AED,,,
9385,AED,,,
9386,AED,,,
9387,AED,,,
9388,AED,,,
9389,AED,,,
9390,AED,,,
9391,AED,,,
9392,AED,,,
9393,AED,,,
9394,AED,,,
9395,AED,,,
9396,AED,,,
9397,AED,,,
9398,AED,,,
9399,AED,,,
9400,AED,,,
9401,AED,,,
9402,AED,,,
9403,AED,,,
9404,AED,,,
9405,AED,,,
9406,AED,,,
9407,AED,,,
9408,AED,,,
9409,AED,,,
9410,AED,,,
9411,AED,,,
9412,AED,,,
9413,AED,,,
9414,AED,,,
9415,AED,,,
9416,AED,,,
9417,AED,,,
9418,AED,,,
9419,AED,,,
9420,AED,,,
9421,AED,,,
9422,AED,,,
9423,AED,,,
9424,AED,,,
9425,AED,,,
9426,AED,,,
9427,AED,,,
9428,AED,,,
9429,AED,,,
9430,AED,,,
9431,AED,,,
9432,AED,,,
9433,AED,,,
9434,AED,,,
9435,AED,,,
9436,AED,,,
9437,AED,,,
9438,AED,,,
9439,AED,,,
9440,AED,,,
9441,AED,,,
9442,AED,,,
9443,AED,,,
9444,AED,,,
9445,AED,,,
9446,AED,,,
9447,AED,,,
9448,AED,,,
9449,AED,,,
9450,AED,,,
9451,AED,,,
9452,AED,,,
9453,AED,,,
9454,AED,,,
9455,AED,,,
9456,AED,,,
9457,AED,,,
9458,AED,,,
9459,AED,,,
9460,AED,,,
9461,AED,,,
9462,AED,,,
9463,AED,,,
9464,AED,,,
9465,AED,,,
9466,AED,,,
9467,AED,,,
9468,AED,,,
9469,AED,,,
9470,AED,,,
9471,AED,,,
9472,AED,,,
9473,AED,,,
9474,AED,,,
9475,AED,,,
9476,AED,,,
9477,AED,,,
9478,AED,,,
9479,AED,,,
9480,AED,,,
9481,AED,,,
9482,AED,,,
9483,AED,,,
9484,AED,,,
9485,AED,,,
9486,AED,,,
9487,AED,,,
9488,AED,,,
9489,AED,,,
9490,AED,,,
9491,AED,,,
9492,AED,,,
9493,AED,,,
9494,AED,,,
9495,AED,,,
9496,AED,,,
9497,AED,,,
9498,AED,,,
9499,AED,,,
9500,AED,,,
9501,AED,,,
9502,AED,,,
9503,AED,,,
9504,AED,,,
9505,AED,,,
9506,AED,,,
9507,AED,,,
9508,AED,,,
9509,AED,,,
9510,AED,,,
9511,AED,,,
9512,AED,,,
9513,AED,,,
9514,AED,,,
9515,AED,,,
9516,AED,,,
9517,AED,,,
9518,AED,,,
9519,AED,,,
9520,AED,,,
9521,AED,,,
9522,AED,,,
9523,AED,,,
9524,AED,,,
9525,AED,,,
9526,AED,,,
9527,AED,,,
9528,AED,,,
9529,AED,,,
9530,AED,,,
9531,AED,,,
9532,AED,,,
9533,AED,,,
9534,AED,,,
9535,AED,,,
9536,AED,,,
9537,AED,,,
9538,AED,,,
9539,AED,,,
9540,AED,,,
9541,AED,,,
9542,AED,,,
9543,AED,,,
9544,AED,,,
9545,AED,,,
9546,AED,,,
9547,AED,,,
9548,AED,,,
9549,AED,,,
9550,AED,,,
9551,AED,,,
9552,AED,,,
9553,AED,,,
9554,AED,,,
9555,AED,,,
9556,AED,,,
9557,AED,,,
9558,AED,,,
9559,AED,,,
9560,AED,,,
9561,AED,,,
9562,AED,,,
9563,AED,,,
9564,AED,,,
9565,AED,,,
9566,AED,,,
9567,AED,,,
9568,AED,,,
9569,AED,,,
9570,AED,,,
9571,AED,,,
9572,AED,,,
9573,AED,,,
9574,AED,,,
9575,AED,,,
9576,AED,,,
9577,AED,,,
9578,AED,,,
9579,AED,,,
9580,AED,,,
9581,AED,,,
9582,AED,,,
9583,AED,,,
9584,AED,,,
9585,AED,,,
9586,AED,,,
9587,AED,,,
9588,AED,,,
9589,AED,,,
9590,AED,,,
9591,AED,,,
9592,AED,,,
9593,AED,,,
9594,AED,,,
9595,AED,,,
9596,AED,,,
9597,AED,,,
9598,AED,,,
9599,AED,,,
9600,AED,,,
9601,AED,,,
9602,AED,,,
9603,AED,,,
9604,AED,,,
9605,AED,,,
9606,AED,,,
9607,AED,,,
9608,AED,,,
9609,AED,,,
9610,AED,,,
9611,AED,,,
9612,AED,,,
9613,AED,,,
9614,AED,,,
9615,AED,,,
9616,AED,,,
9617,AED,,,
9618,AED,,,
9619,AED,,,
9620,AED,,,
9621,AED,,,
9622,AED,,,
9623,AED,,,
9624,AED,,,
9625,AED,,,
9626,AED,,,
9627,AED,,,
9628,AED,,,
9629,AED,,,
9630,AED,,,
9631,AED,,,
9632,AED,,,
9633,AED,,,
9634,AED,,,
9635,AED,,,
9636,AED,,,
9637,AED,,,
9638,AED,,,
9639,AED,,,
9640,AED,,,
9641,AED,,,
9642,AED,,,
9643,AED,,,
9644,AED,,,
9645,AED,,,
9646,AED,,,
9647,AED,,,
9648,AED,,,
9649,AED,,,
9650,AED,,,
9651,AED,,,
9652,AED,,,
9653,AED,,,
9654,AED,,,
9655,AED,,,
9656,AED,,,
9657,AED,,,
9658,AED,,,
9659,AED,,,
9660,AED,,,
9661,AED,,,
9662,AED,,,
9663,AED,,,
9664,AED,,,
9665,AED,,,
9666,AED,,,
9667,AED,,,
9668,AED,,,
9669,AED,,,
9670,AED,,,
9671,AED,,,
9672,AED,,,
9673,AED,,,
9674,AED,,,
9675,AED,,,
9676,AED,,,
9677,AED,,,
9678,AED,,,
9679,AED,,,
9680,AED,,,
9681,AED,,,
9682,AED,,,
9683,AED,,,
9684,AED,,,
9685,AED,,,
9686,AED,,,
9687,AED,,,
9688,AED,,,
9689,AED,,,
9690,AED,,,
9691,AED,,,
9692,AED,,,
9693,AED,,,
9694,AED,,,
9695,AED,,,
9696,AED,,,
9697,AED,,,
9698,AED,,,
9699,AED,,,
9700,AED,,,
9701,AED,,,
9702,AED,,,
9703,AED,,,
9704,AED,,,
9705,AED,,,
9706,AED,,,
9707,AED,,,
9708,AED,,,
9709,AED,,,
9710,AED,,,
9711,AED,,,
9712,AED,,,
9713,AED,,,
9714,AED,,,
9715,AED,,,
9716,AED,,,
9717,AED,,,
9718,AED,,,
9719,AED,,,
9720,AED,,,
9721,AED,,,
9722,AED,,,
9723,AED,,,
9724,AED,,,
9725,AED,,,
9726,AED,,,
9727,AED,,,
9728,AED,,,
9729,AED,,,
9730,AED,,,
9731,AED,,,
9732,AED,,,
9733,AED,,,
9734,AED,,,
9735,AED,,,
9736,AED,,,
9737,AED,,,
9738,AED,,,
9739,AED,,,
9740,AED,,,
9741,AED,,,
9742,AED,,,
9743,AED,,,
9744,AED,,,
9745,AED,,,
9746,AED,,,
9747,AED,,,
9748,AED,,,
9749,AED,,,
9750,AED,,,
9751,AED,,,
9752,AED,,,
9753,AED,,,
9754,AED,,,
9755,AED,,,
9756,AED,,,
9757,AED,,,
9758,AED,,,
9759,AED,,,
9760,AED,,,
9761,AED,,,
9762,AED,,,
9763,AED,,,
9764,AED,,,
9765,AED,,,
9766,AED,,,
9767,AED,,,
9768,AED,,,
9769,AED,,,
9770,AED,,,
9771,AED,,,
9772,AED,,,
9773,AED,,,
9774,AED,,,
9775,AED,,,
9776,AED,,,
9777,AED,,,
9778,AED,,,
9779,AED,,,
9780,AED,,,
9781,AED,,,
9782,AED,,,
9783,AED,,,
9784,AED,,,
9785,AED,,,
9786,AED,,,
9787,AED,,,
9788,AED,,,
9789,AED,,,
9790,AED,,,
9791,AED,,,
9792,AED,,,
9793,AED,,,
9794,AED,,,
9795,AED,,,
9796,AED,,,
9797,AED,,,
9798,AED,,,
9799,AED,,,
9800,AED,,,
9801,AED,,,
9802,AED,,,
9803,AED,,,
9804,AED,,,
9805,AED,,,
9806,AED,,,
9807,AED,,,
9808,AED,,,
9809,AED,,,
9810,AED,,,
9811,AED,,,
9812,AED,,,
9813,AED,,,
9814,AED,,,
9815,AED,,,
9816,AED,,,
9817,AED,,,
9818,AED,,,
9819,AED,,,
9820,AED,,,
9821,AED,,,
9822,AED,,,
9823,AED,,,
9824,AED,,,
9825,AED,,,
9826,AED,,,
9827,AED,,,
9828,AED,,,
9829,AED,,,
9830,AED,,,
9831,AED,,,
9832,AED,,,
9833,AED,,,
9834,AED,,,
9835,AED,,,
9836,AED,,,
9837,AED,,,
9838,AED,,,
9839,AED,,,
9840,AED,,,
9841,AED,,,
9842,AED,,,
9843,AED,,,
9844,AED,,,
9845,AED,,,
9846,AED,,,
9847,AED,,,
9848,AED,,,
9849,AED,,,
9850,AED,,,
9851,AED,,,
9852,AED,,,
9853,AED,,,
9854,AED,,,
9855,AED,,,
9856,AED,,,
9857,AED,,,
9858,AED,,,
9859,AED,,,
9860,AED,,,
9861,AED,,,
9862,AED,,,
9863,AED,,,
9864,AED,,,
9865,AED,,,
9866,AED,,,
9867,AED,,,
9868,AED,,,
9869,AED,,,
9870,AED,,,
9871,AED,,,
9872,AED,,,
9873,AED,,,
9874,AED,,,
9875,AED,,,
9876,AED,,,
9877,AED,,,
9878,AED,,,
9879,AED,,,
9880,AED,,,
9881,AED,,,
9882,AED,,,
9883,AED,,,
9884,AED,,,
9885,AED,,,
9886,AED,,,
9887,AED,,,
9888,AED,,,
9889,AED,,,
9890,AED,,,
9891,AED,,,
9892,AED,,,
9893,AED,,,
9894,AED,,,
9895,AED,,,
9896,AED,,,
9897,AED,,,
9898,AED,,,
9899,AED,,,
9900,AED,,,
9901,AED,,,
9902,AED,,,
9903,AED,,,
9904,AED,,,
9905,AED,,,
9906,AED,,,
9907,AED,,,
9908,AED,,,
9909,AED,,,
9910,AED,,,
9911,AED,,,
9912,AED,,,
9913,AED,,,
9914,AED,,,
9915,AED,,,
9916,AED,,,
9917,AED,,,
9918,AED,,,
9919,AED,,,
9920,AED,,,
9921,AED,,,
9922,AED,,,
9923,AED,,,
9924,AED,,,
9925,AED,,,
9926,AED,,,
9927,AED,,,
9928,AED,,,
9929,AED,,,
9930,AED,,,
9931,AED,,,
9932,AED,,,
9933,AED,,,
9934,AED,,,
9935,AED,,,
9936,AED,,,
9937,AED,,,
9938,AED,,,
9939,AED,,,
9940,AED,,,
9941,AED,,,
9942,AED,,,
9943,AED,,,
9944,AED,,,
9945,AED,,,
9946,AED,,,
9947,AED,,,
9948,AED,,,
9949,AED,,,
9950,AED,,,
9951,AED,,,
9952,AED,,,
9953,AED,,,
9954,AED,,,
9955,AED,,,
9956,AED,,,
9957,AED,,,
9958,AED,,,
9959,AED,,,
9960,AED,,,
9961,AED,,,
9962,AED,,,
9963,AED,,,
9964,AED,,,
9965,AED,,,
9966,AED,,,
9967,AED,,,
9968,AED,,,
9969,AED,,,
9970,AED,,,
9971,AED,,,
9972,AED,,,
9973,AED,,,
9974,AED,,,
9975,AED,,,
9976,AED,,,
9977,AED,,,
9978,AED,,,
9979,AED,,,
9980,AED,,,
9981,AED,,,
9982,AED,,,
9983,AED,,,
9984,AED,,,
9985,AED,,,
9986,AED,,,
9987,AED,,,
9988,AED,,,
9989,AED,,,
9990,AED,,,
9991,AED,,,
9992,AED,,,
9993,AED,,,
9994,AED,,,
9995,AED,,,
9996,AED,,,
9997,AED,,,
9998,AED,,,
9999,AED,,,
10000,,,,
